,problemId,title,tags,acceptedUserCount,averageTries,level
17856,19780,Мерлин,[],2,1,0
17857,19781,Регистрация на олимпиаду,[],2,1,0
17858,19782,Безопасный путь,[],0,0,0
17859,19783,Преобразование последовательности,[],1,1,0
17860,19784,Крестики-нолики,[],0,0,0
17861,19785,Банк,[],0,0,0
17862,19786,Ставка,"['arithmetic', 'math', 'implementation']",19,1.1053,4
17863,19787,Взлом шифра,[],2,1,0
17864,19788,Болезнь,['implementation'],6,2.3333,8
17865,19789,Разделение королевства,"['constructive', 'data_structures', 'hash_set', 'sorting']",8,1,10
17866,19790,Загадочное уравнение,"['primality_test', 'number_theory', 'math']",17,1.8235,6
17867,19791,Осенний парк,[],0,0,0
17868,19792,Палиндромные числа,[],0,0,0
17869,19793,Необычный экспонат,[],0,0,0
17870,19794,Супрематизм,[],0,0,0
17871,19795,Рекламное объявление,[],1,2,0
17872,19796,Реклама на заборе,['implementation'],18,1.1667,4
17873,19797,Укрепление мостов,"['graph_traversal', 'graphs', 'dfs']",4,1.5,10
17874,19798,Лягушонок Билли,"['sorting', 'greedy', 'two_pointer']",10,1.8,9
17875,19799,Половина,"['sorting', 'dp', 'math', 'implementation']",7,2.2857,7
17876,19800,Инициализация массива,[],1,1,0
17877,19801,Обработка строки,[],0,0,0
17878,19802,Ребус,"['string', 'parsing']",23,1.3478,4
17879,19803,Племя тив,[],1,1,0
17880,19804,День рождения викинга,"['constructive', 'geometry', 'math']",14,2.2857,5
17881,19805,Attractive Flowers,"['greedy', 'math']",12,1.8333,7
17882,19806,Blocking the View,[],0,0,0
17883,19807,Fermat's Last Theorem,[],0,0,0
17884,19808,Guess the Path,['binary_search'],1,1,17
17885,19809,Hide-and-Seek for Robots,[],0,0,0
17886,19810,Isosceles triangles,"['arithmetic', 'combinatorics', 'math']",14,2.1429,8
17887,19811,Too Many Hyphens,[],0,0,0
17888,19812,Planet Nine,[],0,0,0
17889,19813,Dates,"['string', 'implementation']",52,1.4808,4
17890,19814,Factory,[],0,0,0
17891,19815,RotationAlmostSort,[],0,0,0
17892,19816,Time Travel,[],0,0,0
17893,19817,Company Merging,"['data_structures', 'priority_queue', 'implementation']",14,1.8571,6
17894,19818,LaTeX Expert,"['string', 'regex', 'parsing', 'implementation']",11,3.9091,10
17895,19819,New Year Presents,[],2,1.5,0
17896,19820,Similar Arrays,"['constructive', 'graphs']",8,1.125,15
17897,19821,Horseback Riding,[],1,4,0
17898,19822,How to Learn You Score,[],0,0,0
17899,19823,Combostone,[],0,0,0
17900,19824,Linearization,[],0,0,0
17901,19825,Minimal Product,[],2,1,16
17902,19826,Two Prefixes,[],1,1,0
17903,19827,Right Expansion Of The Mind,[],2,1,17
17904,19828,Berland University,['binary_search'],3,1,15
17905,19829,The Pleasant Walk,"['two_pointer', 'implementation']",19,1.1053,6
17906,19830,Tourism,[],5,1,0
17907,19831,Open cup,[],0,0,0
17908,19832,Configuration file,"['data_structures', 'stack', 'string', 'simulation', 'hash_set', 'parsing', 'implementation']",5,4.2,12
17909,19833,Equal Maximums,"['data_structures', 'stack', 'math']",9,1.2222,21
17910,19834,School Olympiad,[],0,0,0
17911,19835,Pandemic 2,[],0,0,0
17912,19836,Puzzle,"['combinatorics', 'math']",9,2.1111,10
17913,19837,Game of 2-SAT,[],1,4,21
17914,19838,Circuit,"['graphs', 'dp']",10,1.4,22
17915,19839,Entertainment with Javelins,[],1,2,0
17916,19840,Misha's Product,"['math', 'implementation']",11,2.1818,9
17917,19841,Prime Suffixes,"['precomputation', 'primality_test', 'number_theory', 'math']",14,4.5,13
17918,19842,Restoring the Sequence,['implementation'],22,2.6818,4
17919,19843,수면 패턴,['implementation'],203,1.7094,5
17920,19844,단어 개수 세기,"['string', 'implementation']",175,2.8286,7
17921,19845,넴모넴모 2020,['binary_search'],138,2.2609,12
17922,19846,신기한 연산,"['ad_hoc', 'constructive']",102,1.5098,15
17923,19847,여우 신탁,"['probability', 'dp', 'math']",96,2.4583,14
17924,19848,빈 문자열 만들기,"['data_structures', 'greedy', 'stack']",58,1.8621,20
17925,19849,문제지 나르기,"['geometry', 'bitmask', 'backtracking', 'math']",33,2.3939,19
17926,19850,2×M 타일링,"['dp', 'knapsack']",26,2.3846,19
17927,19851,버거운 버거,"['data_structures', 'lazyprop', 'segtree']",86,2.1744,21
17928,19852,공정한 회의,"['ad_hoc', 'graphs', 'mst']",25,2.08,22
17929,19853,전국일주,"['ad_hoc', 'constructive', 'graphs']",34,2.9118,22
17930,19854,직선형 분자 만들기,"['data_structures', 'lazyprop', 'divide_and_conquer', 'two_pointer', 'segtree', 'link_cut_tree', 'trees', 'graphs']",15,4.8,26
17931,19855,3분 그래프 리턴즈,"['mcmf', 'flow', 'graphs', 'dijkstra']",13,3.6923,25
17932,19856,계주 코스 정하기,['data_structures'],7,1.7143,25
17933,19857,연금술사,"['binary_search', 'greedy']",45,2.2667,19
17934,19858,Золотые слитки,[],4,1.5,0
17935,19859,Автобус,[],0,0,0
17936,19860,Горные лыжи,[],1,2,0
17937,19861,IQ тест для роботов,[],0,0,0
17938,19862,Koosaga's problem,"['data_structures', 'dp', 'dfs', 'randomization', 'hashing', 'graph_traversal', 'sparse_table', 'trees', 'dp_tree', 'graphs']",13,2,26
17939,19863,Расшифровка ДНК,[],0,0,0
17940,19864,Преобразование таблицы,[],1,1,0
17941,19865,Архивы джедаев,[],1,17,0
17942,19866,Музей,[],0,0,0
17943,19867,Обычный мальчик,[],1,1,0
17944,19868,Полиглоты-интроверты,[],1,1,0
17945,19869,<<Исключающее или>> наносит ответный удар,[],1,1,0
17946,19870,Разность квадратов,"['case_work', 'number_theory', 'math']",3,3.6667,10
17947,19871,Превышение скорости,[],0,0,0
17948,19872,Борьба с рутиной,[],0,0,0
17949,19873,Олимпиада для роботов,[],0,0,0
17950,19874,Максимальное произведение,[],0,0,0
17951,19875,Планировка участка,[],0,0,0
17952,19876,Банкомат,[],0,0,0
17953,19877,Плакаты,[],0,0,0
17954,19878,Летопись,['implementation'],9,2.7778,6
17955,19879,Икебана,"['greedy', 'case_work']",6,1.5,6
17956,19880,Номер страницы,"['string', 'implementation']",16,4.125,4
17957,19881,Пизанская башня,[],1,1,0
17958,19882,Печать,[],0,0,0
17959,19883,Квадродерево,[],0,0,0
17960,19884,Шпаги,[],1,1,0
17961,19885,Светофор,[],0,0,0
17962,19886,Гири,[],1,1,0
17963,19887,Агроном-любитель,[],2,1.5,0
17964,19888,Верёвочный парк,[],0,0,0
17965,19889,Школьная демократия,[],0,0,0
17966,19890,Полет мечты,[],1,1,0
17967,19891,Занимательное дежурство,[],1,1,0
17968,19892,Рукопожатия,[],2,1,0
17969,19893,Фишки,[],1,3,0
17970,19894,Отчет об ошибках,[],1,6,0
17971,19895,Обмен валюты,[],2,2,0
17972,19896,Простая последовательность цифр,[],1,1,0
17973,19897,Робот,[],0,0,0
17974,19898,Два измерения,['math'],4,1.25,7
17975,19899,Полные квадраты,"['number_theory', 'math']",4,1,10
17976,19900,Автоматизация склада,[],0,0,0
17977,19901,Машинное обучение,[],0,0,0
17978,19902,Неисправный марсоход,"['case_work', 'math']",4,1.75,9
17979,19903,Интервальные тренировки,['dp'],2,5,17
17980,19904,Экспедиция,"['dp_tree', 'dp', 'trees']",3,5,19
17981,19905,Разбиение на пары,[],0,0,0
17982,19906,Постановочное фото,[],1,2,0
17983,19907,Беспилотное такси,[],1,3,0
17984,19908,Экспресс 20/19,[],1,3,0
17985,19909,Чёрная дыра,"['dp', 'two_pointer', 'precomputation', 'binary_search', 'ad_hoc', 'implementation']",5,1.2,29
17986,19910,Гирлянда,[],2,2.5,0
17987,19911,Классные парты,[],2,5,0
17988,19912,Робогольф,[],1,1,0
17989,19913,Поиск идеи,[],1,4,0
17990,19914,Arranging Shoes,"['data_structures', 'greedy', 'segtree']",48,1.5625,21
17991,19915,Split the Attractions,"['data_structures', 'divide_and_conquer', 'dfs', 'graph_traversal', 'greedy', 'disjoint_set', 'centroid', 'trees', 'ad_hoc', 'graphs', 'centroid_decomposition']",29,1.7931,27
17992,19916,Rectangles,"['sorting', 'data_structures', 'divide_and_conquer']",22,2.8182,23
17993,19917,Broken Line 01,['constructive'],12,1.0833,0
17994,19918,Broken Line 02,['constructive'],9,1,0
17995,19919,Broken Line 03,['constructive'],8,1.125,0
17996,19920,Broken Line 04,['constructive'],8,1,0
17997,19921,Broken Line 05,['constructive'],8,1,0
17998,19922,Broken Line 06,['constructive'],8,1,0
17999,19923,Broken Line 07,['constructive'],9,1,0
18000,19924,Broken Line 08,['constructive'],8,1.125,0
18001,19925,Broken Line 09,['constructive'],9,1,0
18002,19926,Broken Line 10,"['ad_hoc', 'constructive', 'implementation']",9,1.2222,25
18003,19927,Vision Program,"['prefix_sum', 'implementation']",32,1.125,21
18004,19928,Sky Walking,"['data_structures', 'sweeping', 'greedy', 'tree_set', 'dijkstra', 'graphs']",9,1.8889,27
18005,19929,Handcrafted Gift,"['constructive', 'data_structures', 'prefix_sum', 'disjoint_set']",8,1.25,15
18006,19930,Jelly Flavours,"['greedy', 'knapsack']",1,3,20
18007,19931,Finding Routers,"['tree_set', 'data_structures', 'binary_search', 'dp']",2,3.5,18
18008,19932,Painting Squares,[],1,2,0
18009,19933,Comparing Plants,"['data_structures', 'lazyprop', 'topological_sorting', 'segtree', 'sparse_table', 'tree_set', 'constructive', 'graphs']",12,1.25,26
18010,19934,Connecting Supertrees,"['data_structures', 'case_work', 'disjoint_set', 'constructive', 'graphs', 'implementation']",51,2.3529,19
18011,19935,Carnival Tickets,"['data_structures', 'dp', 'sorting', 'greedy', 'priority_queue']",36,1.6111,22
18012,19936,Packing Biscuits,"['recursion', 'dp', 'math']",24,3.2917,22
18013,19937,Counting Mushrooms,"['ad_hoc', 'sqrt_decomposition', 'case_work', 'implementation']",17,6.5294,26
18014,19938,Stations,"['euler_tour_technique', 'trees']",39,1.8205,21
18015,19939,박 터뜨리기,"['greedy', 'math']",1439,2.6081,6
18016,19940,피자 오븐,"['bfs', 'graph_traversal', 'greedy', 'math', 'graphs']",503,3.4254,11
18017,19941,햄버거 분배,['greedy'],1502,2.0007,8
18018,19942,다이어트,"['bruteforcing', 'backtracking']",661,3.7383,11
18019,19943,조명등,"['dp', 'cht']",140,4.4,21
18020,19944,뉴비의 기준은 뭘까?,['implementation'],1811,1.5036,2
18021,19945,새로운 언어 CC,"['math', 'implementation']",302,2.4768,5
18022,19946,2의 제곱수 계산하기,"['arithmetic', 'math', 'implementation']",359,2.0362,4
18023,19947,투자의 귀재 배주형,"['bruteforcing', 'recursion', 'dp']",517,2.6731,6
18024,19948,음유시인 영재,"['string', 'implementation']",149,3.8121,8
18025,19949,영재의 시험,"['bruteforcing', 'backtracking']",249,1.2048,8
18026,19950,3차원 막대기 연결하기,"['greedy', 'geometry_3d', 'geometry']",67,1.7164,11
18027,19951,태상이의 훈련소 생활,['prefix_sum'],230,1.8087,11
18028,19952,인성 문제 있어??,"['graph_traversal', 'graphs', 'bfs']",178,5.3146,12
18029,19953,영재의 산책,"['number_theory', 'math']",53,2.8491,13
18030,19954,바나나킥을 잡아라!,"['data_structures', 'math', 'game_theory', 'hash_set', 'greedy']",19,2.2632,16
18031,19955,침략전쟁,"['data_structures', 'bfs', 'graph_traversal', 'disjoint_set', 'graphs', 'implementation']",10,8.5,21
18032,19956,Бактерии,[],0,0,0
18033,19957,Шахматная головоломка,[],1,1,0
18034,19958,Шоколад,[],1,1,0
18035,19959,No,[],0,0,0
18036,19960,Ожерелье,[],1,1,0
18037,19961,Гонки,[],2,1.5,0
18038,19962,Робот,[],1,2,0
18039,19963,Санта Клаус,[],1,1,0
18040,19964,Подстрока,[],0,0,0
18041,19965,Вода,[],0,0,0
18042,19966,Мостостроение,[],1,1,0
18043,19967,Кафе,['constructive'],5,1.2,8
18044,19968,Impossible,[],0,0,0
18045,19969,Сборка компьютеров,[],1,1,0
18046,19970,Куб,[],0,0,0
18047,19971,Домашнее задание,[],1,1,0
18048,19972,Москва 2042,[],1,1,0
18049,19973,Морской бой,[],0,0,0
18050,19974,Станция <<Сортировочная>>,[],1,1,0
18051,19975,Википедия,"['string', 'parsing']",4,2.25,9
18052,19976,Профессор Хаос,[],2,2,0
18053,19977,Золотые монеты,[],0,0,0
18054,19978,Вещественные числа,[],0,0,0
18055,19979,Игра,[],1,1,0
18056,19980,Гипотеза об обобщенном коне,[],1,3,0
18057,19981,ЕГЭ,['math'],6,1.1667,7
18058,19982,Генератор паролей,"['constructive', 'string', 'implementation']",19,1.6842,4
18059,19983,Уборка снега,[],0,0,0
18060,19984,Черепахи в пруду,[],0,0,0
18061,19985,Починка забора,[],0,0,0
18062,19986,Прогулка по зоопарку,[],0,0,0
18063,19987,Олег и двоичные последовательности,[],0,0,0
18064,19988,Город Че,[],1,1,0
18065,19989,Гномы и Одинокая гора,[],0,0,0
18066,19990,Покраска забора,[],1,1,0
18067,19991,Телефонные номера,[],1,1,0
18068,19992,Вращающаяся пластина,[],0,0,0
18069,19993,Призы,[],1,1,0
18070,19994,Защищенное соединение,[],0,0,0
18071,19995,Перетягивание каната,[],1,1,0
18072,19996,Загранпаспорт,[],0,0,0
18073,19997,Вирус,[],0,0,0
18074,19998,스도쿠 (Hard),"['dancing_links', 'knuth_x', 'backtracking']",28,3.9286,24
18075,19999,일하는 구구,[],32,54.4688,0
18076,20000,20000 바이트 챌린지,"['divide_and_conquer', 'primality_test', 'constructive', 'graph_traversal', 'case_work', 'bitmask', 'precomputation', 'number_theory', 'string', 'backtracking', 'math', 'ad_hoc', 'graphs', 'trees', 'parsing', 'implementation']",8,6,26
18077,20001,고무오리 디버깅,['implementation'],729,1.513,5
18078,20002,사과나무,"['bruteforcing', 'prefix_sum']",209,1.9378,11
18079,20003,거스름돈이 싫어요,"['euclidean', 'number_theory', 'math']",181,4.3702,10
18080,20004,베스킨라빈스 31,"['game_theory', 'math']",256,1.7305,7
18081,20005,보스몬스터 전리품,"['bfs', 'graph_traversal', 'simulation', 'graphs', 'implementation']",134,2.9179,13
18082,20006,랭킹전 대기열,"['simulation', 'implementation']",115,2.7913,9
18083,20007,떡 돌리기,"['graphs', 'dijkstra']",125,2.888,12
18084,20008,몬스터를 처치하자!,"['bruteforcing', 'backtracking']",49,2.7143,12
18085,20009,형곤이의 소개팅,"['graphs', 'string', 'stable_marriage', 'parsing']",38,2.9474,20
18086,20010,악덕 영주 혜유,"['graph_traversal', 'graphs', 'mst', 'dfs']",169,1.716,14
18087,20011,Рекламный щит,"['sorting', 'bitmask', 'implementation']",5,1.4,9
18088,20012,Хаотическая перестановка,[],1,1,0
18089,20013,Экзамен,[],1,1,0
18090,20014,Лесопосадки,[],0,0,0
18091,20015,Академия Джедаев,[],1,1,0
18092,20016,Спасти котенка,[],0,0,0
18093,20017,Топот котов,[],1,1,0
18094,20018,Странный город,[],0,0,0
18095,20019,Длинный питон,[],2,1.5,0
18096,20020,Швабра,[],0,0,0
18097,20021,Вампирские числа,[],0,0,0
18098,20023,Advertisement Matching,"['data_structures', 'segtree', 'math']",26,2.5385,22
18099,20024,Bombs In My Deck,"['probability', 'math']",77,1.6234,6
18100,20025,Economic One-way Roads,"['dp_bitfield', 'graphs', 'bitmask', 'dp']",4,1,25
18101,20026,Fix Wiring,"['graphs', 'mst', 'greedy']",70,1.5857,13
18102,20027,LCS 8,"['dp_bitfield', 'dp', 'bitmask']",6,1,23
18103,20028,Min-hashing,"['graph_traversal', 'graphs', 'math']",32,1.4063,15
18104,20029,Mock Competition Marketing,"['bruteforcing', 'backtracking', 'implementation']",53,1.9434,7
18105,20030,트리와 쿼리 17,"['euler_tour_technique', 'lazyprop', 'data_structures', 'segtree', 'binary_search', 'sparse_table', 'trees', 'hld']",14,2.2857,24
18106,20031,Remote Control,"['data_structures', 'dp', 'binary_search', 'tree_set', 'disjoint_set']",31,1.7419,19
18107,20032,Sewing Graph,"['constructive', 'sorting', 'geometry']",48,1.3542,14
18108,20033,"Square, Not Rectangle","['data_structures', 'binary_search', 'stack']",90,1.7333,13
18109,20034,Steel Slicing 2,"['data_structures', 'dp', 'bipartite_matching', 'stack', 'segtree', 'geometry', 'greedy']",9,2.2222,24
18110,20035,이동하기 5,['greedy'],24,1.4167,10
18111,20036,Ball Alignment,"['sorting', 'binary_search', 'dp', 'coordinate_compression']",58,3.6897,20
18112,20037,Bit String,"['string', 'dp', 'kmp']",23,12.3478,21
18113,20038,Broken Tiles,[],0,0,0
18114,20039,Coronavirus Trend,"['data_structures', 'dp', 'segtree', 'coordinate_compression']",64,2.2969,18
18115,20040,사이클 게임,"['data_structures', 'disjoint_set']",2210,1.8765,12
18116,20041,Escaping,"['greedy', 'geometry', 'math']",210,2.0429,16
18117,20042,Hotspots,"['greedy', 'dp', 'math']",22,3.8636,23
18118,20043,Negative Cycle,[],0,0,0
18119,20044,Project Teams,"['sorting', 'greedy']",937,1.445,7
18120,20045,Trading System,"['data_structures', 'prefix_sum', 'segtree', 'binary_search', 'pst', 'priority_queue']",57,5.193,21
18121,20046,Road Reconstruction,"['graph_traversal', 'graphs', 'dijkstra']",352,2.0682,12
18122,20047,동전 옮기기,['dp'],173,3.4798,14
18123,20048,Paint,"['data_structures', 'sqrt_decomposition', 'case_work', 'smaller_to_larger', 'disjoint_set', 'graphs']",3,13.6667,26
18124,20049,Pastiri,"['graph_traversal', 'graphs', 'bfs', 'greedy']",6,2.6667,24
18125,20050,Semafor,"['dp', 'flt', 'case_work', 'number_theory', 'exponentiation_by_squaring', 'math', 'graphs', 'implementation']",5,1.4,20
18126,20051,Zagrade,"['data_structures', 'stack']",23,3.7826,16
18127,20052,괄호 문자열 ?,"['data_structures', 'segtree']",103,2.3204,17
18128,20053,"최소, 최대 2",['implementation'],701,1.6605,3
18129,20054,트리 가짓수 세기,"['dp', 'trees', 'math']",40,2.425,16
18130,20055,컨베이어 벨트 위의 로봇,"['simulation', 'implementation']",2900,1.8045,11
18131,20056,마법사 상어와 파이어볼,"['simulation', 'implementation']",2156,2.9406,12
18132,20057,마법사 상어와 토네이도,"['simulation', 'implementation']",1994,1.3972,13
18133,20058,마법사 상어와 파이어스톰,"['bfs', 'dfs', 'graph_traversal', 'simulation', 'graphs', 'implementation']",1578,2.5272,12
18134,20059,Hotspots 2,"['greedy', 'dp', 'math']",6,2.1667,25
18135,20060,Combo,['constructive'],61,2.1967,17
18136,20061,모노미노도미노 2,"['simulation', 'implementation']",923,2.8332,14
18137,20062,Seats,"['data_structures', 'lazyprop', 'segtree', 'geometry', 'ad_hoc']",23,1.5652,26
18138,20063,Werewolf,"['euler_tour_technique', 'data_structures', 'lca', 'segtree', 'sparse_table', 'disjoint_set', 'merge_sort_tree', 'trees', 'sorting']",35,1.5429,24
18139,20064,Mechanical Doll,"['constructive', 'simulation', 'implementation']",35,2.4857,22
18140,20065,Highway Tolls,"['graph_traversal', 'binary_search', 'bfs', 'graphs']",20,1.6,25
18141,20066,Meetings,[],5,1,27
18142,20067,Nowruz 1,"['constructive', 'randomization']",11,2.5455,10
18143,20068,Nowruz 2,[],4,1.25,0
18144,20069,Nowruz 3,[],5,1.2,0
18145,20070,Nowruz 4,[],3,1,0
18146,20071,Nowruz 5,[],3,1.3333,0
18147,20072,Nowruz 6,[],3,1,0
18148,20073,Nowruz 7,[],2,1,0
18149,20074,Nowruz 8,[],1,1,0
18150,20075,Nowruz 9,[],0,0,0
18151,20076,Nowruz 10,[],0,0,0
18152,20077,Wiring,"['greedy', 'dp']",42,1.8571,24
18153,20078,Toy Train,"['game_theory', 'graphs']",17,2.0588,26
18154,20079,The Big Prize,"['sqrt_decomposition', 'binary_search']",14,2.7143,20
18155,20080,Simurgh,"['dfs', 'graph_traversal', 'binary_search', 'trees', 'ad_hoc', 'graphs']",9,1.5556,26
18156,20081,Ancient Books,"['data_structures', 'segtree', 'permutation_cycle_decomposition', 'dijkstra', 'ad_hoc', 'graphs']",12,5.1667,24
18157,20082,Laugh,"['string', 'implementation']",18,2.1667,6
18158,20083,Mini Tetris,[],7,1.2857,13
18159,20084,Martian DNA,"['ad_hoc', 'binary_search']",9,1.5556,22
18160,20085,Detecting Molecules,"['prefix_sum', 'greedy', 'two_pointer', 'sorting']",33,1.5455,17
18161,20086,Roller Coaster Railroad,"['graphs', 'eulerian_path']",14,1.0714,25
18162,20087,Shortcut,"['dp', 'two_pointer', 'prefix_sum', 'binary_search', 'geometry']",10,3.4,26
18163,20088,Paint By Numbers,"['prefix_sum', 'dp']",11,1.1818,20
18164,20089,Unscrambling a Messy Bug,['divide_and_conquer'],18,1.2222,20
18165,20090,Aliens,"['binary_search', 'dp', 'alien', 'cht']",36,3.5278,24
18166,20091,Mountains,"['dp', 'geometry']",14,2.5,22
18167,20092,Cup of Jamshid,"['binary_search', 'case_work', 'math']",4,1.25,21
18168,20093,Coins,"['ad_hoc', 'bitmask']",31,1.4516,18
18169,20094,Sudoku 1,"['bruteforcing', 'implementation']",51,1.4118,5
18170,20095,Sudoku 2,"['backtracking', 'implementation']",41,1.0244,9
18171,20096,Sudoku 3,"['backtracking', 'implementation']",29,1.0345,8
18172,20097,Sudoku 4,"['ad_hoc', 'constructive', 'math']",3,2.3333,12
18173,20098,Sudoku 5,['constructive'],11,1.0909,9
18174,20099,Sudoku 6,"['constructive', 'precomputation', 'backtracking']",13,1.4615,12
18175,20100,Sudoku 7,[],3,1,0
18176,20101,Sudoku 8,[],2,1,0
18177,20102,Sudoku 9,[],2,1,0
18178,20103,Sudoku 10,[],3,1,0
18179,20104,Timecard,['string'],31,2.6774,4
18180,20105,Last Supper,['ad_hoc'],12,2.3333,24
18181,20106,Cave,['binary_search'],24,1.5833,16
18182,20107,Pebbling odometer 1,"['constructive', 'implementation']",12,2.0833,9
18183,20108,Pebbling odometer 2,"['constructive', 'implementation']",10,2.2,14
18184,20109,Pebbling odometer 3,"['constructive', 'implementation']",10,1.7,10
18185,20110,Pebbling odometer 4,"['ad_hoc', 'constructive', 'implementation']",6,2.8333,21
18186,20111,Pebbling odometer 5,"['constructive', 'implementation']",3,1,18
18187,20112,사토르 마방진,"['string', 'implementation']",346,1.2283,5
18188,20113,긴급 회의,['implementation'],325,2.0708,5
18189,20114,미아 노트,['string'],275,1.2945,6
18190,20115,에너지 드링크,['greedy'],542,1.3672,8
18191,20116,상자의 균형,"['prefix_sum', 'physics', 'math']",190,2.9,8
18192,20117,호반우 상인의 이상한 품질 계산법,"['sorting', 'greedy']",224,1.5759,10
18193,20118,호반우가 길을 건너간 이유,['constructive'],53,2.0943,14
18194,20119,클레어와 물약,"['graph_traversal', 'graphs', 'bfs', 'topological_sorting']",148,3.3041,15
18195,20120,호반우와 리듬게임,['dp'],59,4.661,13
18196,20121,카드 셔플,"['constructive', 'number_theory', 'math']",30,3.1333,17
18197,20122,중2병 호반우,"['dp_bitfield', 'dp', 'bitmask']",21,5.4286,17
18198,20123,L-트로미노 계단,"['recursion', 'divide_and_conquer', 'case_work', 'constructive', 'implementation']",25,2.52,18
18199,20124,모르고리즘 회장님 추천 받습니다,"['string', 'implementation']",362,1.6271,4
18200,20125,쿠키의 신체 측정,['implementation'],263,1.3916,7
18201,20126,교수님의 기말고사,['sorting'],165,3.303,8
18202,20127,Y-수열,"['ad_hoc', 'case_work']",129,3.5194,11
18203,20128,Parity Constraint Shortest Path,"['graphs', 'dijkstra']",91,1.9341,14
18204,20129,뒤집힌 계산기,"['string', 'parsing', 'implementation']",63,2.5873,13
18205,20130,Metroidvania Extreme,"['graph_traversal', 'graphs', 'bfs', 'implementation']",46,2.5,15
18206,20131,트리 만들기,"['data_structures', 'priority_queue', 'trees']",72,1.3056,16
18207,20132,Parity Constraint Minimum Spanning Tree,"['graphs', 'mst', 'lca', 'trees']",57,2.0702,21
18208,20133,모래시계 2,"['two_pointer', 'combinatorics', 'geometry', 'math', 'sorting']",30,3.5,20
18209,20134,소가 연세로를 건너간 이유,"['data_structures', 'combinatorics', 'segtree', 'math']",22,2.1818,20
18210,20135,연세 마스크 공장,['flow'],29,2.8966,22
18211,20136,멀티탭 스케줄링 2,"['data_structures', 'greedy', 'tree_set', 'priority_queue']",47,2.766,16
18212,20137,Parrots,['arbitrary_precision'],8,2,22
18213,20138,Vista 1,[],3,3.6667,0
18214,20139,Vista 2,[],1,1,0
18215,20140,Vista 3,[],1,11,0
18216,20141,Vista 4,"['sorting', 'constructive', 'tsp', 'ad_hoc', 'greedy']",10,1.8,11
18217,20142,Vista 5,[],4,1.25,0
18218,20143,Vista 6,[],4,2,0
18219,20144,Vista 7,[],8,1.375,0
18220,20145,Vista 8,[],3,2.3333,0
18221,20146,Vista 9,[],4,3,0
18222,20147,Vista 10,[],6,1.3333,0
18223,20148,트리와 쿼리 18,"['data_structures', 'lazyprop', 'euler_tour_technique', 'segtree', 'trees', 'hld']",13,3.6154,25
18224,20149,선분 교차 3,"['line_intersection', 'case_work', 'geometry']",437,4.6453,17
18225,20150,선분 교차 4,"['data_structures', 'sweeping', 'line_intersection', 'tree_set', 'geometry']",14,4.9286,21
18226,20151,선분 교차 5,"['data_structures', 'sweeping', 'line_intersection', 'tree_set', 'geometry']",11,8.1818,21
18227,20152,Game Addiction,"['dp', 'combinatorics', 'math']",200,2.175,9
18228,20153,영웅이는 2의 거듭 제곱을 좋아해! 영웅이는 2의 거듭 제곱을 좋아해!,"['bitmask', 'math']",82,1.9878,9
18229,20154,이 구역의 승자는 누구야?!,"['string', 'math']",336,1.5238,5
18230,20155,우리 집 밑에 편의점이 있는데,['implementation'],165,1.2121,4
18231,20156,기왕 이렇게 된 거 암기왕이 되어라,"['data_structures', 'disjoint_set', 'offline_queries']",69,4.2754,17
18232,20157,화살을 쏘자!,"['data_structures', 'math']",103,3.5437,11
18233,20158,사장님 달려가고 있습니다,"['graph_traversal', 'graphs', 'bfs']",45,7.1778,15
18234,20159,동작 그만. 밑장 빼기냐?,['prefix_sum'],156,4.109,11
18235,20160,야쿠르트 아줌마 야쿠르트 주세요,"['graphs', 'dijkstra']",88,4.1818,13
18236,20161,왜 동전은 하나씩만 뒤집는 거야,"['dp', 'bitmask', '0_1_bfs', 'dijkstra', 'graphs', 'implementation']",27,4.0741,17
18237,20162,간식 파티,['dp'],174,1.8736,9
18238,20164,홀수 홀릭 호석,"['bruteforcing', 'recursion', 'implementation']",409,1.4548,11
18239,20165,인내의 도미노 장인 호석,"['simulation', 'implementation']",267,2.5468,11
18240,20166,문자열 지옥에 빠진 호석,"['data_structures', 'dfs', 'graph_traversal', 'string', 'hash_set', 'graphs']",252,2.7937,11
18241,20167,꿈틀꿈틀 호석 애벌레 - 기능성,"['bruteforcing', 'dp']",137,1.9051,10
18242,20168,골목 대장 호석 - 기능성,"['bruteforcing', 'graphs', 'backtracking', 'dijkstra']",180,2.7667,11
18243,20169,Autonomous Vehicle,"['binary_search', 'simulation', 'geometry', 'implementation']",52,3.0385,19
18244,20170,Commemorative Dice,"['bruteforcing', 'probability', 'math']",231,1.2597,5
18245,20171,Dessert Café,"['dp', 'graph_traversal', 'trees', 'dp_tree', 'graphs']",112,2.1696,14
18246,20172,Electric Vehicle,['dp'],22,3.2273,24
18247,20173,Imprecise Computer,"['constructive', 'dp']",83,1.6747,13
18248,20174,Ink Mix,"['dominator_tree', 'trees']",24,1.8333,24
18249,20175,Mobile Robot,['math'],79,3.7848,14
18250,20176,Needle,"['fft', 'math']",159,1.4528,20
18251,20177,Stock Analysis,"['data_structures', 'multi_segtree', 'segtree', 'offline_queries']",45,5.7333,21
18252,20178,Switches,"['linear_algebra', 'math', 'gaussian_elimination']",68,1.6912,18
18253,20179,Tiling Polyomino,"['dfs', 'graph_traversal', 'trees', 'constructive', 'graphs', 'implementation']",14,2.0714,25
